SP_40.csv,SP_41.csv,SP_42.csv,SP_43.csv,SP_44.csv,SP_45.csv,SP_46.csv,SP_47.csv,SP_48.csv,SP_49.csv,SP_50.csv,SP_51.csv,SP_52.csv,SP_53.csv,SP_54.csv,SP_55.csv,SP_56.csv,SP_57.csv
1256.0000,1078.5000,902.0000,877.5000,850.0000,829.0000,1272.0000,1004.5000,1005.5000,1326.5000,1222.5000,1113.5000,1151.0000,940.0000,993.0000,1225.0000,1142.5000,994.5000
1206.0000,1057.5000,899.0000,880.0000,828.5000,850.0000,1249.5000,970.5000,1008.5000,1334.5000,1236.0000,1057.0000,1162.0000,871.0000,968.0000,1234.0000,1113.5000,999.5000
1202.5000,1074.5000,880.5000,869.0000,878.5000,829.0000,1250.5000,984.5000,1014.5000,1334.5000,1231.5000,1092.5000,1134.5000,921.5000,980.5000,1200.5000,1136.0000,1000.0000
1170.0000,1045.0000,888.0000,831.0000,832.0000,805.5000,1193.0000,974.5000,968.0000,1355.0000,1161.5000,1103.0000,1156.5000,908.5000,925.5000,1182.0000,1073.5000,992.0000
1197.5000,1028.0000,907.0000,864.5000,826.5000,797.5000,1240.0000,986.5000,994.5000,1325.0000,1216.0000,1040.0000,1164.0000,893.0000,940.0000,1223.5000,1106.0000,983.0000
1194.5000,1074.5000,869.5000,829.0000,834.0000,834.5000,1189.5000,1001.5000,1025.0000,1347.0000,1229.5000,1067.0000,1147.0000,892.0000,973.0000,1219.0000,1098.5000,992.0000
1172.5000,1057.0000,845.5000,851.0000,824.0000,782.5000,1195.0000,943.0000,999.0000,1338.0000,1201.5000,1046.0000,1130.0000,861.5000,916.5000,1151.0000,1098.5000,970.5000
1197.0000,1058.5000,882.0000,850.0000,817.0000,795.0000,1188.5000,969.0000,972.5000,1285.0000,1194.5000,1051.0000,1148.0000,872.0000,938.5000,1190.5000,1112.0000,950.0000
1195.0000,1065.5000,890.5000,852.0000,832.0000,816.0000,1247.0000,978.5000,1045.5000,1320.0000,1206.5000,1090.0000,1146.5000,918.5000,949.5000,1199.5000,1084.0000,931.5000
1174.0000,1053.5000,917.5000,837.5000,830.5000,812.0000,1217.0000,949.5000,998.0000,1309.5000,1209.0000,1036.0000,1135.5000,857.5000,954.0000,1166.5000,1103.5000,960.5000
1191.5000,1070.0000,901.0000,887.0000,823.0000,831.0000,1201.0000,956.0000,1001.0000,1302.0000,1205.5000,1082.0000,1152.5000,897.5000,932.0000,1184.0000,1083.5000,988.0000
1135.5000,1016.5000,875.0000,827.0000,820.0000,795.5000,1208.0000,935.0000,974.5000,1275.0000,1181.5000,1060.0000,1133.0000,858.5000,952.0000,1191.0000,1112.5000,956.5000
1154.5000,1008.5000,839.0000,851.0000,800.5000,749.0000,1154.0000,936.0000,968.0000,1283.0000,1199.5000,1050.5000,1114.0000,850.5000,881.5000,1172.0000,1075.0000,931.5000
1169.0000,1005.5000,853.5000,819.0000,796.0000,800.5000,1176.0000,926.0000,946.5000,1282.0000,1195.5000,1051.5000,1123.5000,843.5000,919.5000,1157.0000,1102.0000,963.5000
1170.5000,989.5000,836.0000,838.0000,802.5000,792.0000,1195.0000,941.5000,964.0000,1269.5000,1140.5000,1034.0000,1127.0000,885.5000,934.5000,1162.0000,1036.0000,928.5000
1072.0000,961.0000,806.5000,762.0000,735.5000,730.5000,1116.5000,861.0000,954.0000,1240.0000,1120.5000,977.0000,1081.0000,784.0000,905.5000,1139.0000,1041.5000,906.0000
1114.5000,957.5000,835.0000,814.0000,783.5000,745.5000,1146.5000,910.5000,952.5000,1223.5000,1126.5000,993.0000,1066.5000,838.0000,881.5000,1131.5000,1020.0000,898.5000
1133.5000,996.5000,853.5000,784.5000,766.5000,769.5000,1152.5000,902.0000,950.0000,1261.5000,1131.5000,987.5000,1085.5000,853.5000,886.5000,1150.5000,1051.0000,911.5000
1112.0000,1017.0000,826.5000,854.5000,811.0000,754.5000,1194.5000,920.0000,991.0000,1274.0000,1151.0000,1036.0000,1131.0000,861.5000,907.5000,1169.5000,1075.0000,913.0000
1098.0000,984.5000,822.0000,800.5000,767.0000,763.5000,1167.5000,915.5000,977.0000,1285.0000,1129.5000,1022.5000,1096.5000,846.0000,899.0000,1146.0000,1031.5000,899.0000
1164.5000,1017.0000,879.5000,848.0000,813.5000,791.0000,1193.0000,968.0000,983.5000,1301.5000,1174.0000,1025.0000,1110.0000,910.0000,940.0000,1156.0000,1073.0000,959.0000
1106.0000,980.0000,856.0000,802.0000,804.0000,761.5000,1148.5000,914.0000,967.5000,1240.0000,1132.0000,997.5000,1075.5000,840.0000,909.5000,1143.5000,1052.5000,949.0000
1147.5000,1007.5000,852.0000,823.5000,810.0000,734.5000,1194.5000,909.0000,974.0000,1273.0000,1166.0000,1022.5000,1105.0000,851.0000,924.0000,1176.5000,1073.5000,933.5000
1154.0000,1016.0000,809.5000,809.5000,775.5000,761.0000,1143.0000,936.5000,993.0000,1219.5000,1174.5000,1010.0000,1084.5000,861.5000,902.5000,1109.5000,1050.0000,894.0000
1151.5000,1005.0000,822.0000,778.0000,755.0000,738.0000,1142.0000,924.0000,953.5000,1257.5000,1144.5000,1005.0000,1058.0000,854.0000,894.5000,1165.0000,1046.5000,921.5000
1115.5000,1004.5000,829.0000,789.5000,792.0000,767.0000,1182.0000,923.0000,949.0000,1294.0000,1147.5000,996.0000,1118.5000,845.0000,894.0000,1142.0000,1049.5000,918.0000
1143.5000,996.0000,860.0000,813.0000,790.5000,731.5000,1166.5000,917.0000,947.0000,1258.0000,1125.5000,1036.0000,1091.5000,819.5000,901.0000,1132.5000,1025.5000,933.0000
1084.5000,958.5000,813.5000,779.0000,750.5000,727.5000,1134.5000,949.5000,980.0000,1206.5000,1125.5000,981.0000,1043.5000,814.5000,880.0000,1116.0000,1033.5000,885.0000
1103.5000,983.0000,810.5000,771.5000,749.0000,743.0000,1121.0000,856.5000,961.0000,1223.5000,1070.0000,963.5000,1071.5000,799.5000,867.5000,1121.0000,1038.5000,891.0000
1083.0000,955.0000,820.0000,790.0000,788.0000,760.0000,1146.5000,898.5000,921.5000,1254.5000,1149.5000,1007.5000,1054.0000,832.0000,922.5000,1093.5000,1030.5000,903.5000
1130.5000,1013.0000,806.5000,815.5000,800.5000,743.0000,1142.0000,905.0000,955.0000,1266.5000,1109.0000,968.5000,1066.0000,828.5000,912.5000,1183.0000,1046.0000,933.5000
1100.5000,958.5000,818.5000,764.0000,763.0000,764.0000,1140.0000,913.0000,928.5000,1246.5000,1133.5000,971.0000,1073.0000,801.0000,864.0000,1095.5000,1040.5000,881.5000
1104.5000,990.5000,827.0000,795.0000,776.0000,733.0000,1102.5000,911.5000,920.5000,1251.0000,1127.0000,978.5000,1073.5000,822.0000,877.5000,1112.0000,1017.0000,862.5000
1154.5000,978.0000,815.0000,787.5000,772.0000,741.0000,1164.5000,931.5000,979.0000,1271.5000,1128.0000,1024.5000,1090.0000,845.5000,906.5000,1116.0000,1042.0000,879.5000
1127.0000,966.0000,811.0000,793.0000,741.5000,751.0000,1156.5000,879.0000,936.5000,1231.5000,1113.0000,990.5000,1062.0000,810.0000,881.5000,1094.5000,1045.5000,907.5000
1140.0000,945.0000,794.0000,765.0000,780.0000,743.0000,1119.0000,897.5000,973.5000,1234.0000,1132.0000,1045.0000,1089.5000,826.5000,902.5000,1132.0000,1033.5000,911.0000
1121.5000,979.5000,823.5000,812.0000,784.5000,757.5000,1164.0000,914.0000,968.5000,1259.0000,1156.0000,1002.5000,1065.5000,826.0000,907.0000,1148.0000,1039.0000,915.5000
1082.5000,944.0000,757.0000,771.5000,723.5000,768.0000,1125.5000,892.0000,891.5000,1219.5000,1109.0000,946.5000,1036.0000,821.5000,897.0000,1101.0000,1009.5000,902.0000
1100.5000,959.5000,844.5000,761.5000,729.0000,768.0000,1102.5000,865.0000,925.5000,1223.5000,1102.0000,974.5000,1061.0000,789.0000,895.5000,1122.0000,1022.5000,903.5000
1129.5000,973.0000,813.5000,794.5000,776.0000,773.0000,1133.5000,885.0000,950.0000,1243.5000,1159.5000,1004.5000,1093.5000,845.5000,890.0000,1092.0000,1032.0000,893.0000
1066.0000,987.0000,786.5000,778.5000,717.0000,727.5000,1114.0000,863.0000,943.0000,1248.5000,1091.0000,969.0000,1022.0000,826.5000,880.0000,1111.0000,1021.5000,869.5000
1092.0000,966.5000,809.0000,798.0000,762.5000,724.5000,1153.5000,900.5000,924.0000,1238.5000,1131.0000,978.5000,1071.0000,825.5000,909.5000,1134.5000,1022.0000,898.5000
1087.0000,960.5000,809.5000,750.5000,763.5000,699.5000,1097.5000,871.5000,900.5000,1207.5000,1095.0000,955.0000,1062.0000,760.0000,872.5000,1106.5000,1030.5000,908.0000
1094.5000,946.5000,801.0000,772.0000,722.5000,728.0000,1104.5000,882.5000,902.0000,1230.5000,1103.0000,1001.5000,1032.5000,805.0000,845.0000,1098.5000,997.0000,864.0000
1079.5000,948.0000,807.0000,782.0000,737.0000,726.0000,1121.0000,896.0000,925.5000,1213.0000,1094.0000,970.5000,1108.5000,798.0000,883.0000,1098.0000,1002.5000,901.0000
1067.0000,923.5000,784.0000,774.0000,728.5000,718.5000,1125.0000,906.0000,922.0000,1207.5000,1128.0000,960.5000,1063.5000,816.0000,877.5000,1081.5000,1023.5000,878.5000
1086.0000,951.5000,782.5000,743.5000,745.0000,714.5000,1102.0000,865.0000,938.5000,1203.5000,1083.5000,961.0000,1033.0000,794.5000,894.5000,1068.5000,1007.0000,882.0000
1089.5000,970.5000,785.5000,794.0000,750.0000,735.5000,1151.0000,882.0000,969.0000,1247.5000,1127.0000,1012.0000,1045.5000,835.0000,898.5000,1132.5000,1014.0000,888.5000
1072.0000,938.0000,779.5000,778.5000,687.5000,708.5000,1094.5000,866.0000,915.0000,1200.0000,1079.5000,959.0000,1053.0000,779.0000,857.0000,1071.5000,987.0000,877.0000
1078.0000,959.0000,816.5000,768.5000,759.0000,721.5000,1124.0000,903.0000,910.5000,1207.5000,1102.5000,980.5000,1055.0000,796.0000,844.0000,1074.5000,976.5000,837.0000
1065.5000,898.5000,770.5000,705.0000,697.5000,695.5000,1076.0000,857.0000,877.0000,1147.0000,1052.0000,918.0000,1038.0000,779.0000,847.5000,1043.0000,982.5000,840.5000
1036.0000,920.5000,760.5000,759.5000,738.5000,710.0000,1106.5000,842.0000,884.5000,1191.5000,1094.5000,972.0000,1022.5000,789.0000,846.5000,1064.0000,993.0000,862.5000
1063.5000,929.0000,766.0000,740.0000,748.0000,702.0000,1080.5000,830.5000,894.0000,1191.0000,1056.5000,938.0000,991.0000,776.0000,842.0000,1018.0000,976.5000,852.0000
1059.5000,922.5000,776.5000,754.5000,701.0000,691.0000,1089.0000,871.5000,885.5000,1173.5000,1091.5000,924.5000,1037.5000,799.5000,832.5000,1069.5000,965.5000,840.5000
1045.5000,900.0000,724.5000,734.0000,709.0000,692.5000,1065.5000,871.5000,905.5000,1194.5000,1066.0000,911.0000,1021.0000,769.5000,842.5000,1030.5000,983.0000,848.0000
1081.0000,923.5000,779.0000,753.5000,722.0000,720.0000,1081.0000,894.5000,940.0000,1224.0000,1074.0000,941.0000,1053.5000,791.0000,858.0000,1124.5000,982.5000,894.0000
1051.0000,907.5000,779.0000,745.0000,708.5000,694.5000,1110.5000,885.0000,901.0000,1199.0000,1119.0000,945.0000,998.0000,764.5000,864.5000,1033.5000,972.5000,882.0000
1082.5000,916.0000,771.0000,716.5000,725.0000,694.5000,1066.5000,825.0000,900.0000,1142.5000,1060.0000,935.5000,1032.5000,832.0000,880.5000,1070.0000,973.5000,842.5000
1042.0000,915.5000,750.0000,713.5000,718.5000,693.5000,1095.5000,839.5000,914.0000,1169.0000,1081.0000,962.5000,1020.0000,775.5000,827.0000,1056.5000,959.0000,848.0000
1101.0000,923.0000,757.5000,773.5000,729.5000,700.0000,1096.0000,869.0000,920.5000,1177.0000,1065.0000,950.0000,1050.0000,799.5000,837.5000,1080.0000,945.5000,869.0000
1075.0000,915.0000,755.5000,736.0000,719.5000,686.0000,1093.0000,862.0000,905.5000,1200.0000,1076.5000,953.5000,1031.0000,785.0000,832.0000,1035.5000,965.5000,858.5000
1050.0000,923.0000,782.5000,734.5000,749.0000,740.0000,1090.0000,864.0000,908.5000,1193.0000,1079.0000,934.5000,1049.0000,814.0000,875.0000,1059.0000,1025.0000,888.5000
1049.5000,900.0000,776.0000,717.0000,690.5000,720.0000,1088.5000,854.5000,865.5000,1185.0000,1092.0000,950.0000,1021.5000,782.5000,827.5000,1019.0000,955.5000,871.5000
1077.5000,942.5000,804.0000,712.5000,735.0000,700.5000,1092.5000,822.5000,883.0000,1185.0000,1078.5000,972.0000,998.0000,769.0000,865.0000,1072.5000,958.0000,849.0000
1036.5000,935.0000,767.0000,721.0000,680.5000,708.0000,1066.0000,828.5000,893.5000,1195.0000,1102.5000,956.5000,1016.5000,752.5000,844.0000,1037.0000,993.0000,798.0000
1075.0000,916.5000,750.0000,735.0000,731.5000,690.5000,1061.5000,835.5000,878.0000,1188.5000,1086.0000,927.0000,1008.0000,790.5000,844.0000,1082.5000,949.0000,840.5000
1011.0000,887.0000,766.0000,707.5000,706.0000,696.0000,1076.0000,829.0000,888.5000,1193.5000,1085.5000,974.5000,998.5000,765.5000,844.5000,1066.5000,945.5000,826.0000
1027.0000,900.0000,747.5000,697.5000,692.5000,699.5000,1079.0000,839.5000,867.5000,1182.0000,1046.5000,916.5000,976.5000,733.0000,837.0000,1060.5000,971.0000,815.5000
1054.5000,932.5000,758.5000,709.5000,703.0000,703.5000,1051.0000,816.0000,924.5000,1163.5000,1091.5000,958.5000,1037.5000,795.0000,821.0000,1017.0000,973.0000,815.5000
1028.5000,924.5000,771.5000,744.0000,726.0000,693.5000,1094.5000,822.0000,880.0000,1201.5000,1056.5000,950.0000,1020.0000,771.5000,834.5000,1066.0000,967.0000,866.0000
1065.0000,911.5000,770.5000,766.0000,728.0000,726.0000,1124.5000,863.5000,891.5000,1227.5000,1106.5000,972.0000,1033.5000,802.5000,861.0000,1067.0000,963.5000,880.0000
1075.5000,924.5000,797.0000,755.5000,724.0000,693.0000,1095.5000,823.5000,906.0000,1202.0000,1067.0000,958.5000,1037.5000,786.0000,852.5000,1047.5000,976.0000,878.5000
1034.5000,909.0000,755.5000,732.0000,711.5000,694.5000,1069.5000,830.5000,870.5000,1179.0000,1049.5000,970.5000,1011.0000,812.5000,846.5000,1013.0000,978.5000,836.0000
1069.0000,899.0000,768.0000,696.5000,698.0000,688.0000,1063.5000,835.5000,857.5000,1204.5000,1073.0000,941.0000,970.0000,805.0000,840.5000,1050.5000,966.0000,845.0000
1036.5000,899.0000,755.0000,709.0000,738.0000,693.5000,1074.0000,833.5000,882.5000,1199.0000,1086.0000,953.5000,996.0000,771.5000,814.0000,1041.0000,943.5000,839.5000
1040.0000,885.5000,757.5000,688.5000,671.0000,661.5000,1057.0000,812.5000,849.0000,1170.5000,1072.5000,926.5000,1005.5000,749.0000,844.0000,994.0000,958.0000,816.0000
1016.0000,900.5000,733.5000,749.0000,699.0000,662.0000,1066.5000,865.0000,875.5000,1222.0000,1054.5000,937.5000,1001.5000,755.0000,871.0000,1021.5000,944.5000,841.5000
1044.0000,919.5000,766.5000,700.0000,706.0000,682.0000,1086.0000,852.5000,919.5000,1212.0000,1062.0000,961.5000,1037.0000,772.5000,840.0000,1079.0000,976.0000,853.0000
1049.5000,909.0000,750.0000,721.0000,680.0000,699.0000,1065.0000,839.0000,884.5000,1187.0000,1074.5000,951.5000,1024.0000,779.5000,838.5000,1030.0000,947.0000,837.5000
1026.5000,923.0000,745.0000,705.0000,687.5000,697.5000,1047.5000,833.0000,869.0000,1203.0000,1065.5000,962.5000,1001.0000,796.0000,843.5000,1022.5000,979.5000,846.0000
1019.0000,893.5000,762.0000,765.0000,704.0000,665.5000,1104.5000,843.0000,886.0000,1234.5000,1101.0000,938.0000,1023.0000,795.0000,819.0000,1053.0000,944.0000,845.5000
1057.5000,897.5000,751.5000,730.0000,711.0000,675.0000,1077.0000,846.0000,879.5000,1185.0000,1096.0000,928.5000,1004.0000,767.0000,834.0000,1050.0000,967.0000,853.0000
1022.0000,908.0000,774.5000,741.5000,696.5000,634.5000,1090.5000,825.0000,875.5000,1203.0000,1095.0000,954.5000,990.0000,784.5000,823.0000,1050.0000,973.5000,836.0000
1035.5000,886.5000,737.0000,711.5000,695.5000,687.0000,1066.0000,845.0000,872.5000,1246.0000,1106.0000,978.0000,1041.0000,805.5000,854.5000,1041.0000,1003.5000,825.0000
1034.0000,894.5000,739.0000,702.5000,683.5000,664.5000,1076.0000,848.0000,885.0000,1210.0000,1093.5000,972.0000,1029.5000,777.5000,828.5000,1075.5000,978.0000,828.5000
1068.0000,893.5000,744.0000,708.5000,703.5000,674.0000,1068.5000,844.5000,881.0000,1217.0000,1111.5000,968.5000,1037.0000,794.5000,855.0000,1031.0000,992.5000,879.5000
1016.0000,957.5000,772.0000,728.0000,734.0000,705.0000,1088.5000,853.0000,886.0000,1294.5000,1165.5000,1024.0000,1066.0000,790.5000,902.0000,1093.5000,1008.5000,866.5000
1067.0000,948.0000,751.5000,754.5000,741.0000,749.0000,1138.5000,910.0000,939.5000,1308.5000,1175.0000,1054.5000,1059.5000,824.0000,910.5000,1118.0000,985.5000,857.0000
1086.5000,989.5000,823.5000,781.5000,762.0000,733.5000,1139.5000,908.5000,956.0000,1311.5000,1209.0000,1036.5000,1092.0000,836.0000,914.5000,1154.0000,1002.5000,921.5000
1123.0000,1032.5000,828.0000,772.5000,790.0000,770.5000,1189.0000,948.5000,979.5000,1390.0000,1272.5000,1108.0000,1128.5000,907.0000,932.0000,1161.0000,1058.0000,965.5000
1101.5000,1001.0000,850.5000,794.5000,779.0000,755.5000,1168.0000,933.0000,968.0000,1417.0000,1282.5000,1137.0000,1129.0000,884.5000,941.5000,1163.5000,1084.5000,935.0000
1172.5000,1025.5000,853.5000,828.0000,845.0000,812.5000,1237.5000,994.5000,1023.5000,1463.0000,1336.0000,1177.5000,1184.5000,940.5000,979.0000,1201.0000,1124.5000,1006.0000
1197.0000,1033.5000,892.0000,863.0000,806.5000,803.0000,1226.5000,965.5000,1025.0000,1501.0000,1360.5000,1196.5000,1197.0000,943.5000,980.5000,1265.0000,1136.5000,994.5000
1179.0000,1017.0000,846.5000,817.0000,807.5000,793.0000,1233.0000,998.0000,1036.0000,1565.5000,1382.5000,1263.5000,1192.0000,960.5000,1004.0000,1237.0000,1151.0000,987.5000
1188.0000,1027.5000,900.5000,859.5000,831.5000,829.0000,1257.0000,1019.5000,1039.0000,1569.5000,1409.5000,1266.0000,1214.5000,942.5000,1037.0000,1258.0000,1165.5000,1021.5000
1227.5000,1072.0000,928.0000,909.5000,870.0000,816.5000,1327.5000,1071.5000,1090.5000,1599.5000,1452.5000,1315.0000,1248.5000,988.0000,1055.0000,1295.0000,1157.0000,1011.0000
1227.0000,1092.5000,927.0000,862.5000,877.0000,838.5000,1279.5000,1035.0000,1069.5000,1584.5000,1459.0000,1344.5000,1251.5000,982.5000,1060.5000,1243.5000,1197.0000,1075.0000
1252.0000,1119.0000,932.0000,910.0000,872.0000,867.0000,1322.0000,1086.0000,1142.0000,1669.5000,1505.5000,1353.5000,1291.0000,1040.5000,1068.0000,1321.0000,1214.0000,1053.0000
1255.5000,1114.5000,967.5000,949.5000,866.0000,850.0000,1337.0000,1062.5000,1110.5000,1621.0000,1475.0000,1319.5000,1313.5000,979.0000,1084.0000,1335.5000,1212.0000,1085.5000
1257.5000,1123.0000,967.5000,897.0000,859.5000,837.5000,1332.5000,1079.0000,1085.5000,1646.5000,1502.5000,1348.0000,1286.0000,1000.0000,1053.0000,1301.0000,1205.5000,1063.5000
1234.5000,1090.0000,942.0000,855.5000,872.0000,861.5000,1265.0000,1029.5000,1087.5000,1627.5000,1451.0000,1309.0000,1256.0000,1011.0000,1052.0000,1272.5000,1167.5000,1040.0000
1228.5000,1035.5000,876.0000,872.5000,826.5000,792.0000,1281.0000,1051.5000,1052.0000,1570.5000,1411.5000,1261.0000,1227.5000,991.0000,1003.0000,1251.5000,1176.5000,997.0000
1197.5000,1063.5000,889.5000,850.0000,814.5000,797.5000,1248.5000,960.5000,1004.0000,1529.0000,1369.5000,1241.0000,1172.0000,948.5000,972.0000,1236.0000,1131.5000,1016.0000
1169.0000,999.5000,844.0000,809.5000,776.5000,774.5000,1195.5000,1013.0000,1005.0000,1466.0000,1364.0000,1181.5000,1163.5000,907.5000,948.0000,1188.5000,1086.5000,949.0000
1086.0000,962.0000,826.5000,790.5000,756.0000,715.0000,1161.0000,924.5000,941.5000,1399.5000,1290.5000,1132.0000,1119.5000,861.5000,923.0000,1149.5000,1065.0000,914.0000
1135.5000,974.5000,821.5000,827.0000,761.0000,741.0000,1172.0000,970.0000,993.5000,1421.0000,1277.0000,1161.0000,1117.0000,880.5000,922.0000,1171.5000,1062.0000,943.5000
1103.5000,967.0000,797.0000,780.5000,742.5000,717.0000,1145.5000,940.5000,949.5000,1361.5000,1242.0000,1070.5000,1124.5000,863.5000,913.0000,1115.0000,1019.0000,923.0000
1068.0000,947.5000,755.5000,721.5000,744.0000,677.0000,1099.5000,912.0000,925.5000,1307.5000,1153.0000,1043.0000,1084.5000,855.0000,861.0000,1079.5000,1013.5000,912.5000
1068.0000,933.0000,781.5000,764.5000,749.5000,696.0000,1127.0000,882.0000,938.5000,1304.5000,1210.0000,1071.0000,1073.5000,863.0000,892.5000,1072.0000,1029.5000,895.5000
1072.5000,914.0000,797.5000,751.5000,704.5000,729.0000,1129.0000,886.5000,925.0000,1324.0000,1158.0000,1057.0000,1041.5000,830.5000,872.0000,1097.5000,985.0000,867.0000
1033.0000,869.0000,770.5000,700.0000,689.5000,648.5000,1059.5000,823.5000,857.0000,1234.5000,1120.0000,999.0000,988.0000,769.0000,847.0000,1068.5000,947.5000,817.5000
1046.5000,921.5000,720.5000,733.5000,670.5000,651.0000,1055.5000,822.0000,889.0000,1265.5000,1120.5000,978.0000,1025.0000,777.5000,823.0000,1058.5000,931.5000,814.5000
1020.0000,918.0000,765.0000,741.0000,704.5000,686.5000,1106.5000,827.0000,886.5000,1251.0000,1172.0000,1014.0000,1039.0000,798.5000,877.5000,1063.5000,964.5000,861.0000
1070.0000,910.0000,744.0000,719.5000,704.0000,682.0000,1094.0000,855.5000,891.0000,1270.5000,1133.0000,1022.0000,1070.5000,803.0000,847.0000,1090.5000,1013.5000,848.0000
1034.5000,874.0000,744.5000,725.0000,679.5000,682.0000,1058.5000,846.5000,907.0000,1220.5000,1183.0000,950.5000,1006.5000,793.5000,860.5000,1062.5000,973.0000,821.5000
1018.0000,874.5000,722.5000,736.0000,663.0000,672.5000,1076.5000,836.0000,894.0000,1261.5000,1148.5000,988.0000,1039.5000,792.5000,812.0000,1045.5000,952.5000,844.0000
990.0000,879.5000,755.0000,740.5000,685.5000,690.0000,1086.5000,843.0000,899.5000,1225.0000,1123.5000,986.5000,1022.0000,791.0000,843.0000,1059.0000,971.5000,818.5000
1004.0000,903.5000,707.5000,691.5000,696.0000,663.0000,1039.0000,858.0000,876.5000,1262.5000,1116.0000,968.0000,1027.0000,766.5000,821.0000,1055.5000,985.5000,795.5000
971.5000,879.0000,732.5000,660.5000,670.0000,650.5000,1053.0000,800.0000,850.5000,1179.0000,1091.5000,983.5000,966.5000,757.5000,845.5000,983.0000,939.5000,809.0000
971.0000,897.5000,701.0000,682.0000,673.5000,687.5000,1068.0000,787.0000,832.0000,1249.5000,1060.0000,964.5000,1031.5000,794.0000,800.5000,1035.5000,958.5000,825.0000
1035.5000,900.0000,752.5000,728.0000,713.0000,725.0000,1095.0000,843.0000,899.0000,1261.5000,1198.5000,1022.0000,1040.0000,815.5000,886.5000,1075.5000,981.5000,830.5000
1020.0000,897.5000,738.0000,694.5000,678.5000,636.5000,1073.0000,823.0000,849.0000,1234.0000,1132.0000,988.0000,1023.0000,786.5000,840.5000,1035.5000,964.0000,829.0000
1029.5000,880.5000,709.5000,692.5000,707.0000,699.0000,1076.5000,825.0000,887.5000,1265.0000,1097.0000,1005.5000,1030.5000,765.0000,852.5000,1018.5000,931.5000,812.0000
1010.5000,908.0000,726.5000,724.0000,674.5000,657.0000,1065.5000,846.0000,910.5000,1286.0000,1127.5000,994.0000,1020.5000,780.5000,842.5000,1064.5000,978.0000,853.0000
1033.5000,918.5000,771.5000,733.5000,732.5000,694.5000,1118.0000,877.5000,914.5000,1295.0000,1233.0000,1066.5000,1060.5000,832.5000,858.5000,1082.0000,1015.0000,857.5000
1045.5000,940.5000,750.5000,719.0000,692.0000,703.0000,1087.5000,885.0000,889.0000,1321.0000,1196.5000,1043.0000,1059.0000,809.5000,865.0000,1061.0000,1002.5000,843.0000
1098.5000,942.5000,791.5000,778.5000,742.5000,732.0000,1138.5000,946.0000,974.0000,1413.0000,1274.0000,1117.5000,1111.0000,877.5000,962.0000,1119.0000,1000.5000,890.0000
1105.0000,993.5000,831.5000,752.5000,746.0000,700.5000,1166.5000,922.5000,941.0000,1400.0000,1232.5000,1115.0000,1127.5000,878.0000,915.0000,1143.0000,1019.5000,919.5000
1109.5000,994.5000,853.0000,828.5000,786.5000,735.0000,1201.5000,952.5000,983.5000,1450.5000,1308.5000,1141.0000,1133.5000,888.5000,950.0000,1158.0000,1048.0000,935.5000
1095.0000,964.5000,829.0000,775.0000,735.0000,747.5000,1166.0000,911.5000,957.5000,1437.0000,1284.5000,1174.0000,1145.0000,900.5000,944.5000,1118.5000,1057.0000,952.5000
1166.0000,1007.0000,835.0000,811.5000,796.0000,745.5000,1242.5000,996.0000,1001.5000,1509.0000,1378.5000,1209.0000,1176.0000,967.5000,991.5000,1225.5000,1099.0000,985.5000
1173.0000,1028.0000,873.5000,817.0000,818.0000,771.5000,1241.0000,990.0000,1033.0000,1567.0000,1416.5000,1251.5000,1193.0000,926.0000,943.0000,1198.0000,1132.0000,1003.5000
1219.5000,1017.5000,879.5000,862.5000,843.5000,794.0000,1297.0000,1015.0000,1073.5000,1606.5000,1477.5000,1315.5000,1212.5000,985.5000,1012.5000,1233.0000,1132.0000,1030.0000
1206.0000,1059.0000,881.0000,844.0000,838.5000,789.0000,1314.5000,1027.5000,1081.0000,1638.5000,1451.0000,1338.5000,1279.5000,1001.0000,1040.0000,1266.0000,1186.5000,1021.5000
1250.5000,1110.0000,904.5000,904.5000,886.5000,882.5000,1367.0000,1130.5000,1145.0000,1720.0000,1545.5000,1385.0000,1306.5000,1051.5000,1103.5000,1351.5000,1223.5000,1117.0000
1278.0000,1120.5000,947.0000,887.5000,892.5000,861.5000,1368.0000,1127.5000,1120.5000,1738.5000,1571.5000,1451.5000,1348.0000,1036.5000,1096.5000,1323.0000,1245.5000,1092.0000
1278.0000,1119.0000,946.5000,901.0000,895.5000,898.0000,1387.5000,1147.5000,1152.5000,1787.0000,1613.0000,1433.0000,1377.5000,1095.5000,1114.5000,1334.5000,1242.5000,1080.0000
1343.0000,1148.0000,999.5000,924.0000,893.0000,888.0000,1426.5000,1166.0000,1180.0000,1832.0000,1658.5000,1477.0000,1375.5000,1106.0000,1155.5000,1424.5000,1321.5000,1161.0000
1359.0000,1191.5000,1067.5000,1013.5000,984.5000,949.5000,1471.0000,1208.0000,1228.5000,1876.0000,1732.0000,1542.5000,1411.0000,1139.0000,1200.0000,1444.0000,1315.0000,1172.0000
1354.0000,1149.0000,1036.5000,964.0000,924.0000,905.0000,1435.5000,1190.0000,1198.5000,1864.0000,1716.5000,1564.0000,1416.5000,1151.0000,1197.5000,1440.0000,1321.5000,1174.5000
1363.0000,1195.5000,1037.5000,970.5000,933.0000,929.5000,1471.5000,1180.0000,1217.5000,1860.0000,1713.5000,1530.5000,1418.0000,1142.0000,1188.0000,1457.0000,1302.5000,1165.5000
