SP_1.csv,SP_10.csv,SP_11.csv,SP_12.csv,SP_13.csv,SP_14.csv,SP_15.csv,SP_16.csv,SP_17.csv,SP_18.csv,SP_19.csv,SP_2.csv,SP_20.csv,SP_3.csv,SP_4.csv,SP_5.csv,SP_6.csv,SP_7.csv,SP_8.csv,SP_9.csv
1247.5000,1071.0000,945.0000,849.0000,728.5000,1017.0000,1115.0000,1157.5000,978.5000,1187.5000,1048.5000,1079.0000,956.5000,1039.0000,902.5000,811.5000,810.0000,935.5000,855.5000,1184.5000
1198.5000,1052.5000,930.0000,853.0000,748.0000,1043.5000,1091.0000,1179.0000,1002.0000,1125.0000,1042.5000,1053.0000,930.5000,1032.5000,841.5000,826.0000,793.0000,925.5000,822.0000,1179.5000
1228.5000,1084.0000,946.0000,858.5000,742.0000,1063.0000,1144.0000,1204.0000,1039.5000,1166.5000,1061.0000,1068.0000,934.0000,1039.0000,862.5000,835.5000,789.0000,957.5000,832.0000,1206.0000
1230.5000,1104.0000,970.0000,866.0000,761.5000,1076.5000,1150.5000,1212.5000,1076.0000,1195.5000,1067.5000,1109.0000,964.5000,1073.0000,889.5000,846.0000,835.5000,960.0000,841.5000,1235.0000
1239.0000,1116.5000,978.5000,888.0000,800.0000,1109.0000,1180.5000,1266.0000,1057.5000,1200.5000,1084.5000,1103.5000,996.5000,1080.5000,909.0000,865.5000,849.0000,978.5000,917.5000,1220.5000
1244.5000,1116.0000,1001.0000,950.0000,808.0000,1118.5000,1226.5000,1288.0000,1079.0000,1205.0000,1100.5000,1126.0000,1007.5000,1134.0000,922.0000,866.0000,850.0000,995.0000,918.0000,1261.5000
1353.5000,1160.0000,1041.0000,1007.5000,861.5000,1195.5000,1263.5000,1315.5000,1105.5000,1285.0000,1152.0000,1170.5000,1049.5000,1173.0000,970.5000,895.0000,920.0000,1043.5000,952.5000,1333.0000
1313.0000,1174.5000,1054.5000,968.5000,832.5000,1180.5000,1290.0000,1311.5000,1116.0000,1272.5000,1162.5000,1180.5000,1028.0000,1126.5000,965.0000,922.5000,888.5000,1005.0000,937.5000,1307.5000
1389.0000,1218.0000,1105.0000,1024.0000,876.0000,1236.0000,1323.5000,1363.5000,1170.0000,1331.5000,1194.0000,1206.0000,1101.0000,1172.5000,1007.5000,949.0000,905.5000,1071.0000,971.5000,1360.0000
1396.0000,1237.5000,1078.5000,1037.0000,924.5000,1265.0000,1352.0000,1346.5000,1185.5000,1327.5000,1215.0000,1205.0000,1116.5000,1207.0000,979.5000,976.5000,921.5000,1092.0000,989.0000,1378.0000
1421.5000,1238.0000,1121.5000,1071.0000,945.5000,1299.5000,1375.0000,1384.5000,1216.5000,1380.5000,1241.0000,1249.0000,1097.0000,1214.5000,990.5000,985.5000,962.0000,1086.0000,986.0000,1376.5000
1454.0000,1277.0000,1116.5000,1071.5000,944.0000,1294.5000,1395.0000,1407.5000,1202.5000,1382.0000,1265.5000,1228.0000,1156.0000,1200.0000,1027.5000,978.5000,971.0000,1106.0000,995.5000,1378.5000
1485.0000,1312.0000,1147.5000,1143.0000,1039.0000,1373.5000,1421.0000,1444.5000,1273.0000,1434.0000,1275.0000,1274.0000,1151.0000,1257.5000,1102.5000,1046.0000,1020.0000,1187.0000,1065.0000,1409.0000
1485.5000,1311.5000,1186.0000,1127.5000,1030.5000,1389.5000,1471.0000,1434.0000,1245.0000,1449.0000,1279.5000,1292.5000,1190.5000,1263.0000,1085.5000,1035.5000,964.5000,1094.5000,1040.0000,1438.5000
1509.0000,1341.0000,1192.5000,1158.5000,1029.5000,1395.5000,1447.5000,1493.0000,1299.0000,1429.0000,1339.0000,1328.0000,1187.5000,1283.5000,1063.0000,1067.5000,1038.5000,1122.5000,1073.5000,1494.0000
1495.0000,1343.0000,1194.0000,1126.5000,1013.5000,1366.0000,1496.0000,1454.5000,1311.0000,1420.5000,1332.0000,1348.0000,1176.0000,1303.0000,1079.5000,1058.5000,1009.5000,1159.5000,1056.5000,1446.0000
1500.0000,1301.0000,1214.0000,1137.0000,1040.5000,1401.0000,1499.0000,1463.0000,1300.5000,1450.5000,1308.5000,1323.0000,1210.5000,1311.0000,1091.0000,1058.5000,1019.0000,1144.5000,1077.5000,1486.0000
1447.0000,1323.5000,1177.0000,1154.5000,990.0000,1371.0000,1478.0000,1473.5000,1254.5000,1399.0000,1274.5000,1333.5000,1137.0000,1283.5000,1054.0000,1057.0000,1034.0000,1114.5000,1047.0000,1492.5000
1462.5000,1288.5000,1126.5000,1077.5000,975.0000,1344.5000,1428.0000,1452.0000,1229.5000,1382.0000,1255.0000,1265.5000,1120.0000,1214.5000,1059.5000,993.5000,1028.5000,1107.5000,1006.5000,1413.0000
1437.0000,1224.0000,1100.0000,1114.0000,941.5000,1276.0000,1390.5000,1381.5000,1199.0000,1355.5000,1237.5000,1238.0000,1094.0000,1205.0000,1002.0000,978.0000,934.0000,1084.5000,1004.5000,1354.0000
1369.5000,1189.5000,1069.0000,1047.0000,921.5000,1264.0000,1297.5000,1343.5000,1182.5000,1318.0000,1190.0000,1204.0000,1076.0000,1168.5000,985.0000,945.5000,931.0000,1073.5000,999.5000,1311.0000
1351.0000,1148.0000,1014.0000,1021.0000,895.0000,1203.5000,1298.5000,1317.5000,1126.0000,1263.0000,1154.0000,1129.0000,1057.0000,1141.0000,942.5000,916.5000,886.5000,1016.0000,923.0000,1312.5000
1354.0000,1150.0000,1060.5000,1006.0000,935.5000,1249.0000,1289.5000,1280.5000,1119.0000,1292.5000,1153.5000,1197.0000,1043.0000,1160.5000,972.0000,916.5000,926.0000,1057.0000,963.5000,1285.0000
1302.0000,1141.0000,1019.5000,991.5000,852.0000,1132.0000,1258.0000,1297.0000,1096.5000,1258.5000,1150.5000,1130.5000,1026.5000,1136.5000,912.5000,885.5000,856.5000,1045.5000,918.0000,1264.0000
1279.0000,1115.0000,967.5000,968.5000,829.5000,1149.5000,1223.5000,1244.0000,1074.5000,1197.5000,1082.0000,1136.0000,984.0000,1087.5000,898.0000,863.0000,847.0000,969.5000,891.5000,1258.0000
1268.0000,1120.5000,960.0000,945.0000,815.5000,1152.0000,1223.5000,1224.0000,1097.5000,1191.5000,1105.0000,1131.0000,974.0000,1081.0000,913.0000,884.0000,868.5000,959.5000,900.5000,1238.0000
1273.5000,1087.0000,982.0000,929.0000,796.0000,1114.5000,1198.5000,1236.5000,1065.5000,1180.0000,1080.0000,1102.5000,979.0000,1093.5000,882.5000,852.0000,814.5000,974.5000,904.0000,1212.5000
1232.5000,1048.0000,953.0000,896.5000,742.0000,1057.5000,1148.5000,1200.0000,1006.0000,1123.5000,1043.5000,1053.0000,960.0000,1049.5000,841.5000,833.0000,779.5000,927.5000,833.0000,1187.5000
1232.0000,1037.5000,916.5000,875.0000,761.5000,1109.0000,1180.5000,1199.5000,1010.0000,1161.0000,1033.5000,1056.0000,922.0000,1029.0000,885.5000,826.0000,798.5000,955.0000,840.5000,1183.0000
1228.5000,1080.5000,951.0000,924.0000,774.0000,1080.5000,1191.0000,1206.0000,1017.0000,1149.5000,1071.0000,1064.0000,947.5000,1066.0000,880.5000,838.0000,819.0000,897.0000,864.5000,1176.0000
1238.5000,1074.0000,989.5000,911.5000,801.0000,1068.5000,1167.5000,1249.0000,1036.5000,1168.5000,1053.0000,1072.0000,992.0000,1052.0000,881.0000,857.5000,788.0000,972.0000,835.5000,1199.5000
1223.5000,1057.5000,917.0000,888.5000,777.0000,1060.0000,1147.0000,1183.5000,1002.0000,1138.0000,1050.0000,1048.5000,920.5000,1029.0000,851.5000,841.0000,805.0000,926.0000,846.5000,1225.5000
1206.0000,1037.5000,903.0000,902.0000,767.0000,1083.5000,1116.0000,1153.0000,1025.5000,1145.5000,1020.5000,1060.5000,929.5000,1015.5000,842.5000,810.0000,800.5000,926.0000,821.0000,1184.0000
1175.5000,1025.5000,912.5000,883.5000,771.0000,1078.0000,1166.0000,1180.5000,1015.0000,1147.0000,1048.0000,1040.0000,937.5000,1040.0000,840.0000,807.5000,801.5000,917.5000,848.5000,1188.5000
1207.5000,1053.5000,917.0000,882.0000,737.5000,1028.0000,1110.5000,1145.5000,988.5000,1145.0000,1024.0000,1034.5000,917.5000,1026.0000,890.5000,799.0000,774.0000,930.5000,856.0000,1172.0000
1168.5000,1003.0000,903.0000,847.5000,709.0000,1063.0000,1133.0000,1139.0000,969.5000,1103.5000,972.0000,1005.0000,906.0000,1010.0000,816.0000,790.5000,762.0000,869.0000,816.0000,1160.0000
1192.0000,1047.0000,917.5000,865.5000,737.0000,1051.5000,1127.0000,1125.0000,983.0000,1142.0000,1033.0000,1043.0000,887.5000,992.5000,835.5000,784.5000,783.0000,882.0000,800.0000,1152.5000
1213.0000,1064.0000,933.0000,902.5000,764.0000,1069.5000,1177.0000,1183.5000,983.0000,1147.5000,1051.5000,1065.0000,929.0000,1050.5000,878.0000,831.5000,804.5000,940.0000,857.5000,1216.0000
1226.5000,1045.5000,916.0000,875.0000,756.5000,1061.0000,1114.5000,1137.5000,1023.5000,1151.0000,1003.0000,1060.5000,923.5000,1035.5000,828.0000,819.5000,779.5000,939.0000,825.0000,1170.5000
1207.5000,1051.0000,918.5000,901.5000,731.5000,1086.5000,1161.5000,1165.5000,993.5000,1130.0000,1033.0000,1055.5000,896.5000,1016.0000,845.0000,814.0000,779.5000,913.5000,839.0000,1190.5000
1196.0000,1070.5000,941.0000,900.5000,759.5000,1045.5000,1170.5000,1219.5000,996.5000,1174.0000,1060.0000,1057.5000,943.0000,1021.0000,863.0000,814.5000,827.5000,935.0000,822.5000,1187.0000
1234.0000,1080.0000,945.5000,919.5000,776.5000,1118.0000,1221.0000,1218.0000,1024.0000,1176.5000,1096.0000,1061.0000,950.0000,1078.5000,888.5000,846.0000,831.5000,926.5000,873.0000,1218.5000
1261.0000,1078.5000,975.5000,886.0000,809.5000,1098.5000,1181.0000,1201.5000,1017.5000,1188.0000,1043.0000,1101.0000,948.0000,1051.0000,850.0000,832.0000,799.0000,955.0000,875.0000,1240.5000
1314.0000,1127.5000,1002.5000,969.0000,852.5000,1174.5000,1258.0000,1244.0000,1088.0000,1226.0000,1114.5000,1118.5000,1002.5000,1103.5000,909.0000,848.0000,841.5000,971.0000,901.5000,1258.5000
1320.0000,1118.0000,989.0000,974.0000,865.5000,1163.5000,1243.5000,1290.5000,1081.5000,1232.0000,1110.5000,1128.5000,1001.0000,1092.5000,931.5000,895.0000,861.0000,992.5000,916.5000,1309.0000
1331.5000,1123.0000,1034.0000,1008.5000,871.0000,1218.0000,1276.5000,1297.5000,1076.5000,1273.5000,1145.5000,1145.0000,1026.0000,1133.5000,965.0000,904.5000,856.5000,1028.5000,931.0000,1275.5000
1330.0000,1158.0000,1019.5000,1013.0000,900.0000,1199.0000,1272.5000,1298.0000,1126.0000,1264.5000,1141.5000,1151.5000,1034.0000,1097.0000,923.5000,908.5000,868.5000,981.0000,946.5000,1291.5000
1354.5000,1176.0000,1071.0000,1086.0000,941.5000,1285.0000,1379.5000,1367.0000,1170.5000,1306.0000,1193.0000,1230.5000,1110.0000,1179.0000,959.0000,938.5000,940.5000,1039.0000,948.0000,1332.5000
1401.0000,1203.5000,1081.5000,1080.0000,933.0000,1310.5000,1410.0000,1383.0000,1202.0000,1345.5000,1184.5000,1192.5000,1126.5000,1200.5000,986.5000,955.5000,925.0000,1103.0000,989.0000,1324.0000
1432.5000,1256.5000,1108.5000,1137.0000,975.5000,1324.0000,1420.5000,1389.0000,1220.0000,1386.0000,1251.0000,1241.5000,1150.5000,1200.0000,1021.0000,996.5000,949.0000,1084.0000,1029.0000,1393.5000
1443.5000,1263.5000,1150.5000,1153.0000,997.5000,1377.5000,1433.5000,1432.5000,1215.5000,1367.5000,1297.0000,1264.5000,1152.0000,1223.0000,1042.0000,1026.5000,968.0000,1129.0000,978.5000,1427.0000
1485.5000,1335.0000,1202.0000,1200.5000,1087.0000,1398.5000,1520.5000,1482.5000,1292.0000,1470.5000,1325.0000,1343.0000,1220.5000,1326.0000,1116.0000,1069.0000,1071.5000,1156.0000,1087.0000,1434.0000
1512.0000,1372.5000,1223.5000,1215.5000,1096.5000,1467.5000,1557.5000,1499.0000,1323.5000,1507.0000,1366.5000,1337.5000,1189.5000,1301.5000,1144.0000,1077.5000,1044.0000,1182.0000,1084.5000,1528.5000
1576.0000,1372.0000,1265.5000,1260.5000,1154.5000,1499.0000,1584.0000,1551.0000,1320.5000,1484.0000,1369.0000,1347.5000,1236.0000,1331.5000,1127.5000,1074.0000,1056.5000,1200.5000,1080.0000,1525.0000
1607.5000,1385.0000,1267.5000,1272.0000,1178.0000,1534.5000,1624.0000,1610.0000,1367.0000,1524.5000,1403.0000,1385.5000,1301.0000,1351.5000,1146.5000,1124.0000,1070.5000,1226.5000,1141.0000,1533.5000
1659.0000,1466.5000,1338.5000,1338.0000,1246.5000,1591.5000,1707.0000,1594.0000,1429.0000,1593.0000,1434.0000,1461.5000,1367.5000,1456.5000,1181.5000,1146.0000,1176.5000,1268.5000,1219.0000,1625.0000
1627.0000,1437.5000,1298.0000,1358.5000,1211.5000,1558.0000,1698.5000,1618.5000,1380.5000,1557.0000,1425.5000,1445.5000,1342.5000,1414.0000,1197.5000,1154.0000,1102.0000,1255.0000,1152.5000,1593.0000
1642.5000,1449.0000,1288.5000,1339.0000,1236.0000,1592.5000,1658.0000,1632.0000,1424.5000,1553.5000,1449.5000,1441.5000,1350.5000,1387.0000,1210.5000,1136.5000,1162.0000,1252.5000,1163.0000,1594.0000
1660.5000,1424.0000,1269.5000,1336.0000,1213.0000,1571.0000,1697.5000,1593.5000,1443.5000,1595.5000,1472.0000,1439.5000,1352.5000,1432.5000,1200.5000,1138.0000,1110.0000,1266.5000,1125.0000,1584.5000
1693.0000,1450.5000,1359.0000,1386.5000,1285.5000,1611.5000,1737.5000,1609.0000,1452.5000,1628.0000,1465.0000,1489.0000,1355.0000,1414.0000,1245.5000,1180.0000,1142.0000,1271.0000,1216.5000,1621.5000
1636.5000,1434.0000,1309.0000,1350.5000,1216.0000,1588.5000,1663.5000,1632.0000,1428.0000,1563.5000,1450.5000,1426.5000,1317.5000,1387.5000,1218.0000,1167.5000,1122.5000,1328.5000,1190.5000,1617.5000
1653.5000,1419.5000,1313.0000,1347.5000,1214.5000,1591.0000,1661.5000,1626.0000,1390.5000,1585.0000,1411.5000,1455.5000,1346.0000,1424.0000,1216.5000,1155.5000,1143.0000,1236.0000,1154.5000,1592.5000
1599.0000,1390.5000,1245.0000,1304.5000,1173.0000,1555.5000,1601.0000,1553.0000,1386.0000,1538.5000,1386.5000,1352.5000,1296.0000,1368.0000,1172.0000,1121.5000,1121.0000,1236.0000,1144.5000,1547.5000
1599.0000,1386.0000,1272.5000,1284.0000,1148.0000,1514.0000,1640.5000,1557.5000,1346.0000,1524.0000,1366.0000,1391.5000,1278.5000,1346.0000,1173.0000,1095.0000,1096.0000,1204.5000,1125.0000,1539.5000
1581.5000,1371.0000,1229.0000,1263.5000,1191.0000,1526.5000,1594.5000,1540.0000,1322.5000,1502.5000,1382.0000,1390.5000,1219.5000,1365.5000,1194.0000,1118.0000,1085.5000,1206.0000,1109.0000,1556.0000
1547.0000,1363.0000,1228.5000,1230.0000,1134.5000,1468.5000,1564.0000,1528.0000,1315.5000,1501.5000,1336.5000,1353.5000,1274.5000,1295.5000,1139.5000,1048.5000,1063.5000,1231.0000,1104.0000,1484.0000
1527.5000,1326.5000,1206.5000,1248.5000,1111.5000,1474.0000,1533.0000,1497.0000,1312.5000,1440.0000,1344.0000,1318.0000,1232.0000,1320.0000,1111.0000,1073.5000,993.0000,1167.0000,1056.0000,1480.5000
1558.0000,1338.5000,1198.0000,1258.5000,1116.0000,1468.5000,1529.5000,1511.0000,1289.5000,1492.0000,1344.0000,1372.0000,1240.5000,1331.0000,1095.0000,1079.0000,1032.0000,1178.0000,1099.5000,1492.0000
1497.5000,1287.5000,1165.5000,1229.5000,1086.0000,1450.5000,1496.0000,1444.5000,1283.5000,1447.0000,1338.5000,1326.0000,1190.5000,1285.0000,1129.5000,1039.0000,1040.0000,1156.5000,1057.5000,1453.0000
1506.0000,1280.0000,1205.5000,1218.0000,1086.0000,1412.0000,1461.5000,1455.5000,1283.0000,1433.5000,1292.0000,1282.5000,1175.5000,1265.5000,1089.5000,1006.5000,1006.0000,1147.5000,1037.5000,1439.0000
1477.0000,1268.0000,1179.5000,1188.0000,1108.5000,1415.0000,1501.0000,1480.0000,1283.5000,1423.0000,1298.0000,1318.5000,1198.5000,1279.0000,1092.5000,1069.0000,1032.0000,1161.0000,1056.5000,1484.5000
1496.5000,1275.0000,1186.5000,1219.0000,1102.0000,1443.5000,1491.0000,1462.5000,1288.0000,1442.5000,1307.5000,1287.0000,1212.5000,1289.5000,1081.0000,1042.5000,1009.0000,1146.5000,1063.5000,1477.5000
1473.0000,1252.0000,1162.5000,1198.5000,1085.5000,1420.5000,1467.5000,1452.0000,1249.0000,1391.0000,1260.5000,1314.5000,1181.0000,1251.5000,1054.5000,1032.5000,1000.0000,1140.0000,1049.0000,1450.5000
1490.0000,1273.0000,1136.5000,1169.0000,1054.5000,1394.0000,1458.0000,1454.5000,1272.0000,1382.5000,1258.5000,1290.0000,1153.0000,1252.5000,1056.0000,1000.0000,979.5000,1143.5000,1041.5000,1422.5000
1468.0000,1267.5000,1145.5000,1163.5000,1036.5000,1388.0000,1465.0000,1436.0000,1238.5000,1395.5000,1304.0000,1298.0000,1144.5000,1259.5000,1061.0000,1029.5000,1013.0000,1091.0000,1050.0000,1423.5000
1514.0000,1270.0000,1154.5000,1199.0000,1042.5000,1407.0000,1458.0000,1411.0000,1247.0000,1408.5000,1287.5000,1288.0000,1161.0000,1253.0000,1071.5000,1012.0000,1023.5000,1132.0000,1040.5000,1423.0000
1466.0000,1290.5000,1149.0000,1154.5000,1069.5000,1405.0000,1431.0000,1431.0000,1244.0000,1374.5000,1251.5000,1275.0000,1153.5000,1268.0000,1080.0000,1017.0000,959.0000,1100.0000,1017.5000,1410.0000
1472.5000,1263.5000,1145.5000,1155.0000,1075.0000,1408.0000,1471.5000,1433.5000,1262.0000,1377.0000,1258.0000,1246.5000,1147.5000,1248.0000,1044.0000,997.5000,948.0000,1117.5000,1025.5000,1423.0000
1473.5000,1257.0000,1152.0000,1172.5000,1055.5000,1401.5000,1509.0000,1462.0000,1238.5000,1392.5000,1286.0000,1310.5000,1186.0000,1270.0000,1031.0000,1030.0000,1014.0000,1123.0000,1013.0000,1450.5000
1442.5000,1257.0000,1153.0000,1195.0000,1068.0000,1394.0000,1459.0000,1400.5000,1238.0000,1384.0000,1284.5000,1285.0000,1163.0000,1263.5000,1054.5000,1010.5000,981.5000,1154.0000,1036.0000,1436.5000
1430.0000,1268.0000,1138.0000,1161.0000,1093.0000,1373.5000,1468.0000,1465.0000,1235.5000,1386.0000,1262.5000,1266.0000,1151.5000,1307.0000,1045.5000,1026.0000,995.5000,1103.5000,1039.0000,1412.5000
1503.0000,1274.0000,1156.5000,1211.5000,1093.5000,1417.5000,1497.5000,1429.5000,1261.0000,1429.5000,1294.5000,1288.5000,1161.0000,1263.5000,1082.0000,997.5000,1017.0000,1110.0000,1073.0000,1446.0000
1491.0000,1324.5000,1168.5000,1217.5000,1105.0000,1421.0000,1500.0000,1462.5000,1228.5000,1395.0000,1260.5000,1328.5000,1173.5000,1292.0000,1054.5000,1045.5000,1012.0000,1135.5000,1062.0000,1441.5000
1522.5000,1260.0000,1160.5000,1215.0000,1069.5000,1393.0000,1454.5000,1434.5000,1283.0000,1399.0000,1301.0000,1301.5000,1170.0000,1262.5000,1092.5000,1034.0000,974.0000,1156.0000,1035.0000,1446.5000
1494.5000,1266.0000,1170.5000,1198.5000,1054.5000,1406.0000,1483.5000,1491.5000,1228.5000,1423.5000,1335.0000,1294.0000,1148.0000,1292.0000,1039.0000,1012.0000,996.0000,1127.5000,1045.0000,1429.0000
1485.5000,1310.0000,1175.5000,1183.5000,1058.0000,1403.5000,1510.0000,1457.5000,1239.0000,1452.0000,1278.5000,1296.0000,1171.5000,1272.5000,1081.5000,1038.0000,990.0000,1155.5000,1036.0000,1458.0000
1482.5000,1369.0000,1194.5000,1196.5000,1082.5000,1417.0000,1512.5000,1457.0000,1282.0000,1407.0000,1325.0000,1359.0000,1154.5000,1270.5000,1081.5000,1056.0000,1034.0000,1151.0000,1040.5000,1467.5000
1495.5000,1368.0000,1209.0000,1223.5000,1119.5000,1427.0000,1532.0000,1442.0000,1306.5000,1477.0000,1335.5000,1322.5000,1223.0000,1273.0000,1121.5000,1057.0000,1016.5000,1196.0000,1054.5000,1474.5000
1614.5000,1362.5000,1204.0000,1247.5000,1160.5000,1513.5000,1588.5000,1525.0000,1340.5000,1464.0000,1357.5000,1356.5000,1251.5000,1322.5000,1119.5000,1074.0000,1049.0000,1193.0000,1111.0000,1505.0000
1551.5000,1357.5000,1244.5000,1261.0000,1163.0000,1521.5000,1578.5000,1496.0000,1335.5000,1475.5000,1353.0000,1393.5000,1256.0000,1335.0000,1108.5000,1102.0000,1087.0000,1172.5000,1084.0000,1533.5000
1595.0000,1402.0000,1260.0000,1315.0000,1180.5000,1543.5000,1585.0000,1597.5000,1358.5000,1526.5000,1346.5000,1395.5000,1251.0000,1376.5000,1135.5000,1116.5000,1098.0000,1216.0000,1141.0000,1545.0000
1595.5000,1346.5000,1244.0000,1290.5000,1133.5000,1530.5000,1588.0000,1532.5000,1334.0000,1533.5000,1364.5000,1407.0000,1218.5000,1374.0000,1178.5000,1057.0000,1059.0000,1199.5000,1087.0000,1528.0000
1637.5000,1423.5000,1270.0000,1350.0000,1231.0000,1560.5000,1636.5000,1614.0000,1361.5000,1480.5000,1375.5000,1414.5000,1300.5000,1377.5000,1160.5000,1140.0000,1110.5000,1225.5000,1161.0000,1562.5000
1653.0000,1460.5000,1303.5000,1352.0000,1241.0000,1633.5000,1682.5000,1581.0000,1413.5000,1573.5000,1426.0000,1414.5000,1286.5000,1441.0000,1174.5000,1123.5000,1090.0000,1255.0000,1176.5000,1591.0000
1687.0000,1479.5000,1316.5000,1395.5000,1252.0000,1649.5000,1753.5000,1606.5000,1431.0000,1616.0000,1437.0000,1441.5000,1328.0000,1435.0000,1218.5000,1163.0000,1150.0000,1259.5000,1203.5000,1629.0000
1684.5000,1462.5000,1339.5000,1443.0000,1258.0000,1646.0000,1740.5000,1648.5000,1449.0000,1623.5000,1481.0000,1495.0000,1343.5000,1431.5000,1252.0000,1169.0000,1147.0000,1264.0000,1200.0000,1656.0000
1705.5000,1519.5000,1385.5000,1429.0000,1318.5000,1680.0000,1758.0000,1686.5000,1494.5000,1639.0000,1507.5000,1522.0000,1365.0000,1462.0000,1261.5000,1216.0000,1203.0000,1308.0000,1214.0000,1688.0000
1784.5000,1544.0000,1347.5000,1470.0000,1351.5000,1790.0000,1870.0000,1719.0000,1557.5000,1702.0000,1554.5000,1538.5000,1438.5000,1521.5000,1270.5000,1275.5000,1228.0000,1350.0000,1252.0000,1717.0000
1816.5000,1597.0000,1482.0000,1541.5000,1416.5000,1798.0000,1901.5000,1785.0000,1570.5000,1738.5000,1602.5000,1586.5000,1455.0000,1574.5000,1334.0000,1305.0000,1215.0000,1369.0000,1266.0000,1770.0000
1844.0000,1628.0000,1509.5000,1577.5000,1451.0000,1842.0000,1947.0000,1821.0000,1619.5000,1772.5000,1656.0000,1651.5000,1515.5000,1599.5000,1361.5000,1336.5000,1313.5000,1426.5000,1314.0000,1817.5000
1936.0000,1727.0000,1590.0000,1714.5000,1531.0000,1957.5000,2050.5000,1883.0000,1652.0000,1825.5000,1701.5000,1689.0000,1595.5000,1653.5000,1426.0000,1336.5000,1365.0000,1496.0000,1395.5000,1888.0000
2022.0000,1755.5000,1635.0000,1755.5000,1607.0000,2023.5000,2105.0000,1976.0000,1742.5000,1924.0000,1778.5000,1745.0000,1636.0000,1718.0000,1489.0000,1433.0000,1395.0000,1512.5000,1450.5000,1951.0000
2094.0000,1848.0000,1676.5000,1812.0000,1677.5000,2118.0000,2197.0000,2058.0000,1805.5000,1983.5000,1842.0000,1838.0000,1683.0000,1804.0000,1518.5000,1513.5000,1440.5000,1620.0000,1494.5000,2027.5000
2141.5000,1879.5000,1710.5000,1853.0000,1743.0000,2200.5000,2293.0000,2095.0000,1901.0000,2051.0000,1900.5000,1859.5000,1721.5000,1832.5000,1618.0000,1534.5000,1468.0000,1619.5000,1512.5000,2069.0000
2273.5000,1972.0000,1829.0000,1962.0000,1845.5000,2321.5000,2451.0000,2217.0000,1954.5000,2155.5000,1975.0000,1938.0000,1858.0000,1919.5000,1702.0000,1620.5000,1565.0000,1719.0000,1625.0000,2183.5000
2366.0000,2068.0000,1941.5000,2078.0000,1992.0000,2498.5000,2565.5000,2338.5000,2120.0000,2284.5000,2132.0000,2071.5000,1991.0000,2025.0000,1769.5000,1706.5000,1636.5000,1814.0000,1709.0000,2273.5000
2514.5000,2143.0000,2004.0000,2222.5000,2081.5000,2593.5000,2731.5000,2440.5000,2198.0000,2390.5000,2203.0000,2152.5000,2062.0000,2087.0000,1864.0000,1795.0000,1761.5000,1904.0000,1818.0000,2426.0000
2543.5000,2282.5000,2140.5000,2329.5000,2238.0000,2728.5000,2854.5000,2561.5000,2328.0000,2526.0000,2341.5000,2276.5000,2158.5000,2251.5000,1937.5000,1843.5000,1899.5000,1948.0000,1904.0000,2536.5000
2715.5000,2402.0000,2232.5000,2491.5000,2326.5000,2864.5000,3078.5000,2688.0000,2504.5000,2692.5000,2490.0000,2385.0000,2331.0000,2339.0000,2065.5000,2007.0000,1974.0000,2135.0000,2003.5000,2631.0000
2893.5000,2572.0000,2412.5000,2656.0000,2490.0000,3090.0000,3215.5000,2898.5000,2639.0000,2825.5000,2626.0000,2554.5000,2439.0000,2479.5000,2211.0000,2173.5000,2093.5000,2235.5000,2125.0000,2856.0000
3087.5000,2730.0000,2545.5000,2832.0000,2696.0000,3293.5000,3399.0000,3085.0000,2773.0000,3009.5000,2740.0000,2685.0000,2609.0000,2652.0000,2361.5000,2268.5000,2212.0000,2425.5000,2257.5000,2972.0000
3213.0000,2907.5000,2724.5000,2946.5000,2853.5000,3488.0000,3629.0000,3241.0000,2987.5000,3137.5000,2950.5000,2834.5000,2781.0000,2793.0000,2492.0000,2392.0000,2321.0000,2492.0000,2348.5000,3135.0000
3434.5000,3100.0000,2877.0000,3207.5000,3051.0000,3748.0000,3898.0000,3443.0000,3150.5000,3356.5000,3124.0000,3043.0000,2960.5000,2932.5000,2667.5000,2573.5000,2498.5000,2679.0000,2548.0000,3387.0000
3601.0000,3227.5000,3031.0000,3351.0000,3192.0000,3921.0000,4111.5000,3594.5000,3303.0000,3580.5000,3293.5000,3201.5000,3112.5000,3145.0000,2815.0000,2659.0000,2627.0000,2846.5000,2682.0000,3507.0000
3750.5000,3346.5000,3079.5000,3435.5000,3327.0000,4003.5000,4263.0000,3686.0000,3441.0000,3683.5000,3424.5000,3307.0000,3202.0000,3182.0000,2933.5000,2775.5000,2697.5000,2869.5000,2780.0000,3611.5000
3922.5000,3517.5000,3288.0000,3595.0000,3457.5000,4254.0000,4420.5000,3897.5000,3600.5000,3841.0000,3556.0000,3478.5000,3410.5000,3386.5000,3066.0000,2958.0000,2869.0000,3042.5000,2872.0000,3813.0000
4072.5000,3589.5000,3385.0000,3696.5000,3604.0000,4346.5000,4608.0000,4045.0000,3751.0000,3998.0000,3681.0000,3580.5000,3521.5000,3401.0000,3172.0000,3005.0000,2931.0000,3112.5000,2984.5000,3917.0000
4126.0000,3655.5000,3466.5000,3728.0000,3629.0000,4451.5000,4604.0000,4105.0000,3804.5000,4020.0000,3752.5000,3646.5000,3566.5000,3553.5000,3197.0000,3095.5000,2991.5000,3164.5000,3006.5000,4037.5000
